"","t1_team","t2_team","t1_home","neutral_site","t1_conference","t2_conference","game_id","pred_t1_wp","t1_win","conference_game","week","t1_color","t1_logo","t2_color","t2_logo","winning_logo","losing_logo","winning_color","winning_team","losing_team"
"11627","Massachusetts","Florida State",1,0,"Mid-American","ACC",11627,0.1386,0,0,8,"#971B2F","http://a.espncdn.com/i/teamlogos/ncaa/500/113.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/113.png","#782f40","Florida State","Massachusetts"
"11628","North Carolina","Florida State",1,0,"ACC","ACC",11628,0.2335,0,1,8,"#7bafd4","http://a.espncdn.com/i/teamlogos/ncaa/500/153.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/153.png","#782f40","Florida State","North Carolina"
"11629","Bowling Green","Florida State",1,0,"Mid-American","ACC",11629,0.2403,0,0,8,"#2b1000","http://a.espncdn.com/i/teamlogos/ncaa/500/189.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/189.png","#782f40","Florida State","Bowling Green"
"11630","Temple","Florida State",1,0,"American Athletic","ACC",11630,0.1371,0,0,8,"#A80532","http://a.espncdn.com/i/teamlogos/ncaa/500/218.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/218.png","#782f40","Florida State","Temple"
"11631","Oklahoma State","Florida State",1,0,"Big 12","ACC",11631,0.1042,0,0,8,"#FF7300","http://a.espncdn.com/i/teamlogos/ncaa/500/197.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/197.png","#782f40","Florida State","Oklahoma State"
"11632","SMU","Florida State",1,0,"ACC","ACC",11632,0.7315,1,1,8,"#354ca1","http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","#354ca1","SMU","Florida State"
"11633","App State","Florida State",1,0,"Sun Belt","ACC",11633,0.2509,0,0,8,"#ffcc00","http://a.espncdn.com/i/teamlogos/ncaa/500/2026.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2026.png","#782f40","Florida State","App State"
"11634","Hawai'i","Florida State",1,0,"Mountain West","ACC",11634,0.3582,0,0,8,"#003420","http://a.espncdn.com/i/teamlogos/ncaa/500/62.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/62.png","#782f40","Florida State","Hawai'i"
"11635","Jacksonville State","Florida State",1,0,"Conference USA","ACC",11635,0.2552,0,0,8,"#b50500","http://a.espncdn.com/i/teamlogos/ncaa/500/55.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/55.png","#782f40","Florida State","Jacksonville State"
"11636","Georgia Tech","Florida State",1,0,"ACC","ACC",11636,0.4828,0,1,8,"#003057","http://a.espncdn.com/i/teamlogos/ncaa/500/59.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/59.png","#782f40","Florida State","Georgia Tech"
"11637","Tulsa","Florida State",1,0,"American Athletic","ACC",11637,0.1733,0,0,8,"#003595","http://a.espncdn.com/i/teamlogos/ncaa/500/202.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/202.png","#782f40","Florida State","Tulsa"
"11638","Miami (OH)","Florida State",1,0,"Mid-American","ACC",11638,0.418,0,0,8,"#a4000c","http://a.espncdn.com/i/teamlogos/ncaa/500/193.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/193.png","#782f40","Florida State","Miami (OH)"
"11639","Mississippi State","Florida State",1,0,"SEC","ACC",11639,0.5166,1,0,8,"#5d1725","http://a.espncdn.com/i/teamlogos/ncaa/500/344.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/344.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","#5d1725","Mississippi State","Florida State"
"11640","South Florida","Florida State",1,0,"American Athletic","ACC",11640,0.5652,1,0,8,"#004A36","http://a.espncdn.com/i/teamlogos/ncaa/500/58.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/58.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","#004A36","South Florida","Florida State"
"11641","Western Kentucky","Florida State",1,0,"Conference USA","ACC",11641,0.4413,0,0,8,"#F32026","http://a.espncdn.com/i/teamlogos/ncaa/500/98.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/98.png","#782f40","Florida State","Western Kentucky"
"11642","Stanford","Florida State",1,0,"ACC","ACC",11642,0.2358,0,1,8,"#8c1515","http://a.espncdn.com/i/teamlogos/ncaa/500/24.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/24.png","#782f40","Florida State","Stanford"
"11643","Ole Miss","Florida State",1,0,"SEC","ACC",11643,0.7735,1,0,8,"#13294b","http://a.espncdn.com/i/teamlogos/ncaa/500/145.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/145.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","#13294b","Ole Miss","Florida State"
"11644","Georgia State","Florida State",1,0,"Sun Belt","ACC",11644,0.1037,0,0,8,"#1e539a","http://a.espncdn.com/i/teamlogos/ncaa/500/2247.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2247.png","#782f40","Florida State","Georgia State"
"11645","Georgia Southern","Florida State",1,0,"Sun Belt","ACC",11645,0.2012,0,0,8,"#003775","http://a.espncdn.com/i/teamlogos/ncaa/500/290.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/290.png","#782f40","Florida State","Georgia Southern"
"11646","Duke","Florida State",1,0,"ACC","ACC",11646,0.5977,1,1,8,"#013088","http://a.espncdn.com/i/teamlogos/ncaa/500/150.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/150.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","#013088","Duke","Florida State"
"11647","Colorado State","Florida State",1,0,"Mountain West","ACC",11647,0.2278,0,0,8,"#1e4d2b","http://a.espncdn.com/i/teamlogos/ncaa/500/36.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/36.png","#782f40","Florida State","Colorado State"
"11648","Arizona","Florida State",1,0,"Big 12","ACC",11648,0.3037,0,0,8,"#0c234b","http://a.espncdn.com/i/teamlogos/ncaa/500/12.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/12.png","#782f40","Florida State","Arizona"
"11649","Michigan State","Florida State",1,0,"Big Ten","ACC",11649,0.2702,0,0,8,"#18453b","http://a.espncdn.com/i/teamlogos/ncaa/500/127.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/127.png","#782f40","Florida State","Michigan State"
"11650","Penn State","Florida State",1,0,"Big Ten","ACC",11650,0.7438,1,0,8,"#041E42","http://a.espncdn.com/i/teamlogos/ncaa/500/213.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/213.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","#041E42","Penn State","Florida State"
"11651","Delaware","Florida State",1,0,"Conference USA","ACC",11651,0.381,0,0,8,"#033594","http://a.espncdn.com/i/teamlogos/ncaa/500/48.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/48.png","#782f40","Florida State","Delaware"
"11652","Old Dominion","Florida State",1,0,"Sun Belt","ACC",11652,0.4673,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#782f40","Florida State","Old Dominion"
"11653","Toledo","Florida State",1,0,"Mid-American","ACC",11653,0.472,0,0,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#782f40","Florida State","Toledo"
"11654","Texas","Florida State",1,0,"SEC","ACC",11654,0.8009,1,0,8,"#c15d26","http://a.espncdn.com/i/teamlogos/ncaa/500/251.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/251.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","#c15d26","Texas","Florida State"
"11655","Vanderbilt","Florida State",1,0,"SEC","ACC",11655,0.756,1,0,8,"#866d4b","http://a.espncdn.com/i/teamlogos/ncaa/500/238.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/238.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","#866d4b","Vanderbilt","Florida State"
"11656","New Mexico State","Florida State",1,0,"Conference USA","ACC",11656,0.1467,0,0,8,"#891216","http://a.espncdn.com/i/teamlogos/ncaa/500/166.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/166.png","#782f40","Florida State","New Mexico State"
